Date,Food,Food_Return（小数）,Clths,Clths_Return（小数）,Hlth,Hlth_Return（小数）,Chems,Chems_Return（小数）,Cnstr,Cnstr_Return（小数）,Steel,Steel_Return（小数）,Autos,Autos_Return（小数）,Oil,Oil_Return（小数）,Util,Util_Return（小数）,Telcm,Telcm_Return（小数）,Servs,Servs_Return（小数）,BusEq,BusEq_Return（小数）,Paper,Paper_Return（小数）,Trans,Trans_Return（小数）,Whlsl,Whlsl_Return（小数）,Rtail,Rtail_Return（小数）,Fin,Fin_Return（小数）,Mines,Mines_Return（小数）,ElcEq,ElcEq_Return（小数）,Meals,Meals_Return（小数）
2017-10-13,0.05,0.0005,-0.14,-0.0014000000000000002,-0.31,-0.0031,0.53,0.0053,-0.14,-0.0014000000000000002,1.59,0.0159,0.36,0.0036,0.0,0.0,-0.71,-0.0070999999999999995,-0.07,-0.0007000000000000001,0.31,0.0031,0.5,0.005,0.26,0.0026,-0.67,-0.0067,-0.24,-0.0024,0.24,0.0024,-0.25,-0.0025,0.62,0.0062,0.11,0.0011,0.29,0.0029
2017-10-16,0.37,0.0037,0.08,0.0008,-0.22,-0.0022,-0.05,-0.0005,0.34,0.0034000000000000002,-0.81,-0.008100000000000001,0.06,0.0006,0.25,0.0025,-0.22,-0.0022,0.71,0.0070999999999999995,-0.02,-0.0002,0.61,0.0060999999999999995,0.24,0.0024,-0.54,-0.0054,0.11,0.0011,-0.41,-0.0040999999999999995,0.49,0.0049,0.62,0.0062,0.84,0.0084,-0.42,-0.0042
2017-10-17,-0.37,-0.0037,0.68,0.0068000000000000005,1.02,0.0102,-0.51,-0.0051,-0.25,-0.0025,-0.4,-0.004,-0.04,-0.0004,0.12,0.0012,0.51,0.0051,-0.06,-0.0006,0.02,0.0002,-0.09,-0.0009,-0.25,-0.0025,-0.39,-0.0039000000000000003,0.65,0.006500000000000001,0.19,0.0019,-0.24,-0.0024,-0.7,-0.006999999999999999,0.32,0.0032,0.27,0.0027
2017-10-18,-0.23,-0.0023,0.49,0.0049,0.1,0.001,-0.2,-0.002,0.08,0.0008,0.75,0.0075,0.4,0.004,-0.67,-0.0067,-0.16,-0.0016,-0.35,-0.0034999999999999996,0.5,0.005,0.04,0.0004,-0.06,-0.0006,0.4,0.004,0.18,0.0018,-0.1,-0.001,0.64,0.0064,-0.45,-0.0045000000000000005,-0.01,-0.0001,0.25,0.0025
2017-10-19,-0.21,-0.0021,0.33,0.0033,0.46,0.0046,0.34,0.0034000000000000002,0.86,0.0086,0.75,0.0075,-0.01,-0.0001,-0.27,-0.0027,0.82,0.008199999999999999,0.72,0.0072,0.04,0.0004,-0.67,-0.0067,-0.05,-0.0005,0.03,0.0003,-0.02,-0.0002,-0.25,-0.0025,0.06,0.0006,0.62,0.0062,-0.18,-0.0018,0.24,0.0024
2017-10-20,0.1,0.001,2.31,0.0231,-0.18,-0.0018,1.05,0.0105,1.15,0.0115,1.92,0.0192,0.06,0.0006,0.55,0.0055000000000000005,0.0,0.0,0.21,0.0021,0.84,0.0084,0.57,0.005699999999999999,0.63,0.0063,0.89,0.0089,0.58,0.0058,0.59,0.0059,1.1,0.011000000000000001,0.26,0.0026,0.88,0.0088,-0.34,-0.0034000000000000002
2017-10-23,0.0,0.0,0.86,0.0086,-0.44,-0.0044,-0.65,-0.006500000000000001,-0.27,-0.0027,-0.73,-0.0073,-0.97,-0.0097,-0.61,-0.0060999999999999995,-0.16,-0.0016,-1.07,-0.010700000000000001,-0.91,-0.0091,0.21,0.0021,-0.18,-0.0018,-0.55,-0.0055000000000000005,-0.55,-0.0055000000000000005,-0.2,-0.002,-0.28,-0.0028000000000000004,-0.34,-0.0034000000000000002,-0.24,-0.0024,-1.03,-0.0103
2017-10-24,-0.09,-0.0009,0.06,0.0006,-0.89,-0.0089,0.79,0.0079,0.98,0.0098,1.66,0.0166,0.99,0.009899999999999999,0.12,0.0012,0.1,0.001,-0.49,-0.0049,0.1,0.001,0.58,0.0058,2.49,0.024900000000000002,0.35,0.0034999999999999996,-0.47,-0.004699999999999999,0.32,0.0032,0.67,0.0067,1.69,0.0169,0.78,0.0078000000000000005,0.38,0.0038
2017-10-25,-0.32,-0.0032,1.01,0.0101,-0.49,-0.0049,0.21,0.0021,-0.88,-0.0088,-1.3,-0.013000000000000001,-1.72,-0.0172,-0.7,-0.006999999999999999,-0.58,-0.0058,-0.85,-0.0085,-0.29,-0.0029,-0.58,-0.0058,0.44,0.0044,-1.73,-0.0173,-0.41,-0.0040999999999999995,0.0,0.0,-0.25,-0.0025,-1.74,-0.0174,-0.7,-0.006999999999999999,-0.62,-0.0062
2017-10-26,0.04,0.0004,1.39,0.0139,-1.69,-0.0169,1.34,0.0134,1.42,0.014199999999999999,0.13,0.0013,0.99,0.009899999999999999,0.28,0.0028000000000000004,0.1,0.001,-0.58,-0.0058,0.42,0.0042,0.38,0.0038,-0.53,-0.0053,0.91,0.0091,-0.39,-0.0039000000000000003,0.03,0.0003,0.83,0.0083,-0.65,-0.006500000000000001,0.58,0.0058,1.08,0.0108
2017-10-27,-0.03,-0.0003,-0.6,-0.006,0.21,0.0021,-0.04,-0.0004,0.14,0.0014000000000000002,-0.61,-0.0060999999999999995,-1.16,-0.0116,0.52,0.0052,0.78,0.0078000000000000005,0.29,0.0029,2.64,0.0264,1.91,0.0191,0.13,0.0013,-0.25,-0.0025,-1.47,-0.0147,2.75,0.0275,0.28,0.0028000000000000004,-1.24,-0.0124,0.44,0.0044,0.24,0.0024
2017-10-30,-1.25,-0.0125,-1.07,-0.010700000000000001,-1.04,-0.0104,-0.6,-0.006,-0.42,-0.0042,-2.04,-0.0204,-1.4,-0.013999999999999999,0.43,0.0043,-0.14,-0.0014000000000000002,-1.07,-0.010700000000000001,-0.16,-0.0016,0.41,0.0040999999999999995,-1.24,-0.0124,-1.17,-0.011699999999999999,-0.37,-0.0037,-0.43,-0.0043,-0.62,-0.0062,0.12,0.0012,-0.27,-0.0027,0.17,0.0017000000000000001
2017-10-31,1.58,0.0158,-1.31,-0.0131,-0.18,-0.0018,0.42,0.0042,1.12,0.011200000000000002,-0.8,-0.008,1.19,0.011899999999999999,0.58,0.0058,0.21,0.0021,0.14,0.0014000000000000002,0.18,0.0018,0.91,0.0091,0.35,0.0034999999999999996,-0.46,-0.0046,0.96,0.0096,0.04,0.0004,-0.05,-0.0005,0.13,0.0013,0.18,0.0018,0.08,0.0008
2017-11-01,-0.03,-0.0003,-0.07,-0.0007000000000000001,-0.18,-0.0018,0.34,0.0034000000000000002,0.05,0.0005,0.95,0.0095,-0.51,-0.0051,1.37,0.0137,-0.46,-0.0046,0.08,0.0008,0.08,0.0008,-0.21,-0.0021,0.07,0.0007000000000000001,0.21,0.0021,-0.26,-0.0026,0.19,0.0019,0.16,0.0016,0.16,0.0016,-1.54,-0.0154,-0.18,-0.0018
2017-11-02,-0.46,-0.0046,-0.42,-0.0042,0.13,0.0013,-0.46,-0.0046,-0.77,-0.0077,-0.17,-0.0017000000000000001,-1.03,-0.0103,-0.18,-0.0018,0.14,0.0014000000000000002,-1.56,-0.015600000000000001,0.0,0.0,0.16,0.0016,0.16,0.0016,0.35,0.0034999999999999996,-0.21,-0.0021,-0.14,-0.0014000000000000002,0.89,0.0089,0.07,0.0007000000000000001,-0.32,-0.0032,0.72,0.0072
2017-11-03,-0.19,-0.0019,-0.03,-0.0003,0.92,0.0092,0.07,0.0007000000000000001,0.02,0.0002,-0.75,-0.0075,-0.06,-0.0006,0.42,0.0042,0.36,0.0036,-0.06,-0.0006,0.19,0.0019,1.47,0.0147,-0.16,-0.0016,-0.45,-0.0045000000000000005,0.15,0.0015,0.71,0.0070999999999999995,-0.18,-0.0018,0.03,0.0003,0.1,0.001,0.81,0.008100000000000001
2017-11-06,-1.21,-0.0121,0.24,0.0024,-0.4,-0.004,-0.05,-0.0005,0.98,0.0098,0.34,0.0034000000000000002,-0.67,-0.0067,2.17,0.0217,-0.07,-0.0007000000000000001,-0.18,-0.0018,0.04,0.0004,0.71,0.0070999999999999995,-0.98,-0.0098,-0.19,-0.0019,-0.99,-0.009899999999999999,-0.25,-0.0025,-0.01,-0.0001,1.83,0.0183,0.31,0.0031,0.56,0.005600000000000001
2017-11-07,0.97,0.0097,-1.26,-0.0126,0.08,0.0008,0.3,0.003,-0.31,-0.0031,-0.91,-0.0091,-0.53,-0.0053,-0.18,-0.0018,0.93,0.009300000000000001,0.49,0.0049,-0.46,-0.0046,0.16,0.0016,-0.17,-0.0017000000000000001,-0.4,-0.004,-0.72,-0.0072,0.02,0.0002,-1.29,-0.0129,-0.52,-0.0052,-0.86,-0.0086,-0.01,-0.0001
2017-11-08,1.0,0.01,0.83,0.0083,0.43,0.0043,0.23,0.0023,0.43,0.0043,-0.73,-0.0073,-0.09,-0.0009,-0.59,-0.0059,-0.03,-0.0003,-0.43,-0.0043,0.51,0.0051,0.5,0.005,0.16,0.0016,-0.18,-0.0018,0.42,0.0042,0.71,0.0070999999999999995,-0.6,-0.006,1.0,0.01,-1.0,-0.01,0.02,0.0002
2017-11-09,-0.18,-0.0018,0.39,0.0039000000000000003,-0.05,-0.0005,-1.11,-0.0111,-0.32,-0.0032,-1.85,-0.018500000000000003,-0.55,-0.0055000000000000005,0.47,0.004699999999999999,0.12,0.0012,0.65,0.006500000000000001,-0.78,-0.0078000000000000005,-0.87,-0.0087,-0.51,-0.0051,-1.03,-0.0103,-0.56,-0.005600000000000001,0.17,0.0017000000000000001,-0.42,-0.0042,-0.57,-0.005699999999999999,-0.65,-0.006500000000000001,-1.05,-0.0105
2017-11-10,1.17,0.011699999999999999,0.68,0.0068000000000000005,-0.55,-0.0055000000000000005,0.05,0.0005,-0.1,-0.001,-1.0,-0.01,0.37,0.0037,-0.36,-0.0036,-0.49,-0.0049,0.68,0.0068000000000000005,-0.09,-0.0009,0.02,0.0002,-0.2,-0.002,0.18,0.0018,-0.56,-0.005600000000000001,0.65,0.006500000000000001,-0.15,-0.0015,-0.77,-0.0077,0.42,0.0042,-0.14,-0.0014000000000000002
2017-11-13,0.25,0.0025,-0.11,-0.0011,-0.04,-0.0004,0.7,0.006999999999999999,0.16,0.0016,0.04,0.0004,1.31,0.0131,-0.59,-0.0059,0.8,0.008,-0.1,-0.001,0.04,0.0004,-0.02,-0.0002,0.48,0.0048,0.12,0.0012,-0.35,-0.0034999999999999996,0.02,0.0002,0.23,0.0023,0.1,0.001,-0.12,-0.0012,0.26,0.0026
2017-11-14,0.99,0.009899999999999999,0.19,0.0019,-0.53,-0.0053,-0.94,-0.009399999999999999,-0.08,-0.0008,-2.05,-0.020499999999999997,-0.92,-0.0092,-1.54,-0.0154,1.01,0.0101,-1.3,-0.013000000000000001,0.0,0.0,-0.37,-0.0037,0.17,0.0017000000000000001,-0.15,-0.0015,-0.3,-0.003,0.37,0.0037,0.07,0.0007000000000000001,-1.61,-0.0161,-0.62,-0.0062,0.69,0.0069
2017-11-15,-1.14,-0.011399999999999999,0.49,0.0049,-0.19,-0.0019,-1.12,-0.011200000000000002,-0.63,-0.0063,0.15,0.0015,-0.37,-0.0037,-1.02,-0.0102,-0.97,-0.0097,0.42,0.0042,-0.6,-0.006,-0.89,-0.0089,-0.69,-0.0069,-0.49,-0.0049,-0.19,-0.0019,-0.99,-0.009899999999999999,0.01,0.0001,-1.29,-0.0129,-1.6,-0.016,-0.26,-0.0026
2017-11-16,1.08,0.0108,1.12,0.011200000000000002,1.1,0.011000000000000001,1.36,0.013600000000000001,1.02,0.0102,0.51,0.0051,0.97,0.0097,-0.2,-0.002,-0.24,-0.0024,1.17,0.011699999999999999,1.16,0.0116,1.49,0.0149,1.03,0.0103,1.48,0.0148,1.7,0.017,2.71,0.0271,0.39,0.0039000000000000003,0.54,0.0054,1.76,0.0176,0.71,0.0070999999999999995
2017-11-17,-0.37,-0.0037,2.12,0.0212,-0.31,-0.0031,0.24,0.0024,0.7,0.006999999999999999,0.62,0.0062,-0.03,-0.0003,0.58,0.0058,-0.45,-0.0045000000000000005,0.43,0.0043,-0.38,-0.0038,-0.29,-0.0029,-0.04,-0.0004,-0.71,-0.0070999999999999995,0.0,0.0,0.2,0.002,-0.15,-0.0015,0.73,0.0073,0.73,0.0073,-0.17,-0.0017000000000000001
2017-11-20,0.08,0.0008,0.77,0.0077,-0.42,-0.0042,0.44,0.0044,0.91,0.0091,0.5,0.005,0.97,0.0097,-0.27,-0.0027,-0.25,-0.0025,-0.1,-0.001,0.15,0.0015,0.65,0.006500000000000001,0.42,0.0042,0.24,0.0024,-0.49,-0.0049,0.27,0.0027,0.51,0.0051,0.47,0.004699999999999999,0.34,0.0034000000000000002,0.07,0.0007000000000000001
2017-11-21,0.06,0.0006,-0.13,-0.0013,0.77,0.0077,0.92,0.0092,1.53,0.015300000000000001,0.63,0.0063,0.74,0.0074,0.34,0.0034000000000000002,0.14,0.0014000000000000002,0.28,0.0028000000000000004,1.08,0.0108,1.19,0.011899999999999999,0.85,0.0085,1.05,0.0105,0.82,0.008199999999999999,0.3,0.003,0.45,0.0045000000000000005,0.57,0.005699999999999999,0.3,0.003,0.68,0.0068000000000000005
2017-11-22,-0.06,-0.0006,-0.04,-0.0004,-0.07,-0.0007000000000000001,-0.28,-0.0028000000000000004,0.04,0.0004,0.83,0.0083,-0.71,-0.0070999999999999995,0.49,0.0049,0.16,0.0016,0.51,0.0051,-0.29,-0.0029,-0.06,-0.0006,-0.4,-0.004,0.26,0.0026,1.06,0.0106,0.37,0.0037,-0.38,-0.0038,0.46,0.0046,0.51,0.0051,-0.15,-0.0015
2017-11-24,0.0,0.0,0.22,0.0022,0.26,0.0026,0.59,0.0059,0.03,0.0003,-0.11,-0.0011,0.2,0.002,0.32,0.0032,0.16,0.0016,-0.45,-0.0045000000000000005,0.52,0.0052,0.38,0.0038,0.13,0.0013,-0.07,-0.0007000000000000001,0.0,0.0,0.49,0.0049,-0.03,-0.0003,0.25,0.0025,-0.26,-0.0026,-0.07,-0.0007000000000000001
2017-11-27,0.28,0.0028000000000000004,0.0,0.0,0.05,0.0005,-0.41,-0.0040999999999999995,-0.25,-0.0025,-0.46,-0.0046,-0.04,-0.0004,-1.17,-0.011699999999999999,0.26,0.0026,-0.09,-0.0009,0.22,0.0022,-0.44,-0.0044,0.61,0.0060999999999999995,-0.32,-0.0032,-0.04,-0.0004,0.4,0.004,-0.06,-0.0006,-1.56,-0.015600000000000001,0.09,0.0009,-0.4,-0.004
2017-11-28,0.35,0.0034999999999999996,0.86,0.0086,0.52,0.0052,1.48,0.0148,1.81,0.0181,1.08,0.0108,1.92,0.0192,0.74,0.0074,0.53,0.0053,1.24,0.0124,0.34,0.0034000000000000002,0.4,0.004,0.71,0.0070999999999999995,1.47,0.0147,2.19,0.0219,1.12,0.011200000000000002,2.31,0.0231,0.59,0.0059,2.9,0.028999999999999998,1.37,0.0137
2017-11-29,0.89,0.0089,1.27,0.0127,0.21,0.0021,-0.54,-0.0054,0.87,0.0087,0.42,0.0042,-0.3,-0.003,0.59,0.0059,0.08,0.0008,2.19,0.0219,-2.12,-0.0212,-2.2,-0.022000000000000002,0.93,0.009300000000000001,3.22,0.0322,1.26,0.0126,0.37,0.0037,1.57,0.015700000000000002,-0.33,-0.0033,-0.7,-0.006999999999999999,0.76,0.0076
2017-11-30,0.65,0.006500000000000001,-0.03,-0.0003,0.72,0.0072,0.38,0.0038,0.92,0.0092,0.58,0.0058,0.0,0.0,1.56,0.015600000000000001,0.68,0.0068000000000000005,0.14,0.0014000000000000002,0.8,0.008,0.8,0.008,1.71,0.0171,2.19,0.0219,0.8,0.008,1.03,0.0103,0.62,0.0062,0.1,0.001,0.85,0.0085,1.04,0.0104
2017-12-01,0.26,0.0026,-0.45,-0.0045000000000000005,0.03,0.0003,-0.89,-0.0089,-0.58,-0.0058,-0.05,-0.0005,-0.6,-0.006,0.8,0.008,-0.27,-0.0027,0.89,0.0089,-0.45,-0.0045000000000000005,-0.59,-0.0059,-0.67,-0.0067,-0.94,-0.009399999999999999,-0.45,-0.0045000000000000005,-0.46,-0.0046,-0.08,-0.0008,0.0,0.0,-0.9,-0.009000000000000001,-0.07,-0.0007000000000000001
2017-12-04,0.89,0.0089,0.32,0.0032,-1.23,-0.0123,0.08,0.0008,0.8,0.008,2.37,0.023700000000000002,-0.1,-0.001,-0.16,-0.0016,-0.55,-0.0055000000000000005,2.27,0.0227,-1.99,-0.0199,-1.52,-0.0152,0.43,0.0043,2.19,0.0219,2.18,0.0218,0.61,0.0060999999999999995,0.77,0.0077,1.09,0.0109,0.62,0.0062,0.57,0.005699999999999999
2017-12-05,-0.6,-0.006,-0.5,-0.005,-0.31,-0.0031,-0.35,-0.0034999999999999996,-1.42,-0.014199999999999999,-1.71,-0.0171,-0.55,-0.0055000000000000005,-0.46,-0.0046,-1.19,-0.011899999999999999,-1.57,-0.015700000000000002,0.32,0.0032,-0.27,-0.0027,-0.23,-0.0023,-1.42,-0.014199999999999999,-0.89,-0.0089,-0.29,-0.0029,-0.54,-0.0054,-1.74,-0.0174,-0.91,-0.0091,0.58,0.0058
2017-12-06,0.36,0.0036,0.11,0.0011,-0.27,-0.0027,-1.3,-0.013000000000000001,-0.49,-0.0049,0.69,0.0069,-0.34,-0.0034000000000000002,-1.43,-0.0143,0.13,0.0013,-1.25,-0.0125,0.98,0.0098,0.0,0.0,-0.26,-0.0026,-0.31,-0.0031,-0.72,-0.0072,-0.21,-0.0021,-0.29,-0.0029,-0.69,-0.0069,0.05,0.0005,-0.28,-0.0028000000000000004
2017-12-07,-0.96,-0.0096,1.43,0.0143,0.43,0.0043,0.82,0.008199999999999999,0.93,0.009300000000000001,1.0,0.01,0.66,0.0066,0.48,0.0048,0.29,0.0029,-0.17,-0.0017000000000000001,0.74,0.0074,0.49,0.0049,0.37,0.0037,1.23,0.0123,0.51,0.0051,0.28,0.0028000000000000004,0.48,0.0048,1.72,0.0172,1.2,0.012,-0.06,-0.0006
2017-12-08,-0.48,-0.0048,1.2,0.012,1.02,0.0102,0.07,0.0007000000000000001,0.82,0.008199999999999999,1.98,0.019799999999999998,0.56,0.005600000000000001,0.78,0.0078000000000000005,0.41,0.0040999999999999995,0.47,0.004699999999999999,0.57,0.005699999999999999,0.3,0.003,-0.49,-0.0049,0.29,0.0029,0.87,0.0087,0.79,0.0079,0.62,0.0062,0.46,0.0046,0.46,0.0046,0.31,0.0031
2017-12-11,-0.05,-0.0005,-0.06,-0.0006,0.37,0.0037,0.3,0.003,-0.61,-0.0060999999999999995,1.03,0.0103,0.25,0.0025,0.66,0.0066,0.59,0.0059,1.22,0.012199999999999999,0.63,0.0063,0.88,0.0088,0.06,0.0006,-0.14,-0.0014000000000000002,0.17,0.0017000000000000001,0.09,0.0009,-0.31,-0.0031,-0.58,-0.0058,-0.24,-0.0024,-0.06,-0.0006
2017-12-12,0.06,0.0006,0.09,0.0009,0.3,0.003,0.16,0.0016,-0.61,-0.0060999999999999995,0.13,0.0013,0.6,0.006,-0.35,-0.0034999999999999996,-1.64,-0.016399999999999998,1.65,0.0165,-0.18,-0.0018,-0.47,-0.004699999999999999,-0.93,-0.009300000000000001,0.05,0.0005,-0.1,-0.001,-0.41,-0.0040999999999999995,0.85,0.0085,0.55,0.0055000000000000005,-0.14,-0.0014000000000000002,-0.21,-0.0021
2017-12-13,0.31,0.0031,1.66,0.0166,0.47,0.004699999999999999,0.14,0.0014000000000000002,0.09,0.0009,0.26,0.0026,-0.33,-0.0033,-0.15,-0.0015,0.24,0.0024,-0.64,-0.0064,0.08,0.0008,0.2,0.002,0.53,0.0053,0.2,0.002,0.25,0.0025,0.37,0.0037,-0.94,-0.009399999999999999,2.26,0.0226,0.23,0.0023,0.42,0.0042
2017-12-14,-0.45,-0.0045000000000000005,0.09,0.0009,-1.15,-0.0115,-1.38,-0.0138,-0.91,-0.0091,-2.31,-0.0231,-1.2,-0.012,-0.33,-0.0033,-0.24,-0.0024,0.4,0.004,-0.04,-0.0004,-0.32,-0.0032,-0.89,-0.0089,-0.53,-0.0053,-0.71,-0.0070999999999999995,-0.4,-0.004,-0.77,-0.0077,-0.97,-0.0097,-1.16,-0.0116,-0.34,-0.0034000000000000002
2017-12-15,0.75,0.0075,1.22,0.012199999999999999,1.13,0.0113,0.9,0.009000000000000001,1.07,0.010700000000000001,0.89,0.0089,0.82,0.008199999999999999,-0.04,-0.0004,0.4,0.004,0.5,0.005,1.14,0.011399999999999999,1.24,0.0124,0.73,0.0073,0.28,0.0028000000000000004,1.9,0.019,0.96,0.0096,1.09,0.0109,1.5,0.015,1.2,0.012,0.15,0.0015
2017-12-18,0.24,0.0024,0.65,0.006500000000000001,-0.05,-0.0005,1.43,0.0143,1.68,0.0168,3.08,0.0308,1.3,0.013000000000000001,0.71,0.0070999999999999995,-0.87,-0.0087,0.51,0.0051,0.41,0.0040999999999999995,1.57,0.015700000000000002,0.64,0.0064,1.07,0.010700000000000001,0.62,0.0062,1.16,0.0116,0.74,0.0074,2.09,0.0209,1.32,0.0132,0.56,0.005600000000000001
2017-12-19,-0.26,-0.0026,-0.54,-0.0054,-0.11,-0.0011,0.16,0.0016,-0.86,-0.0086,1.09,0.0109,-0.16,-0.0016,0.08,0.0008,-1.62,-0.016200000000000003,-0.6,-0.006,-0.48,-0.0048,-0.39,-0.0039000000000000003,0.11,0.0011,0.22,0.0022,-0.07,-0.0007000000000000001,0.06,0.0006,-0.43,-0.0043,-0.75,-0.0075,0.13,0.0013,0.18,0.0018
2017-12-20,-0.09,-0.0009,-0.41,-0.0040999999999999995,-0.19,-0.0019,0.21,0.0021,0.8,0.008,2.42,0.0242,0.15,0.0015,1.67,0.0167,-0.64,-0.0064,-0.03,-0.0003,-0.39,-0.0039000000000000003,0.2,0.002,-0.16,-0.0016,0.81,0.008100000000000001,0.33,0.0033,0.08,0.0008,-0.16,-0.0016,1.2,0.012,0.83,0.0083,-0.52,-0.0052
2017-12-21,-0.09,-0.0009,1.1,0.011000000000000001,-0.14,-0.0014000000000000002,-0.09,-0.0009,1.03,0.0103,0.66,0.0066,-0.04,-0.0004,2.07,0.0207,-0.81,-0.008100000000000001,1.53,0.015300000000000001,-0.17,-0.0017000000000000001,-0.35,-0.0034999999999999996,-0.47,-0.004699999999999999,-0.09,-0.0009,0.18,0.0018,0.07,0.0007000000000000001,0.72,0.0072,1.84,0.0184,0.59,0.0059,0.1,0.001
2017-12-22,0.31,0.0031,-0.98,-0.0098,-0.09,-0.0009,0.05,0.0005,-0.55,-0.0055000000000000005,0.09,0.0009,-0.62,-0.0062,0.3,0.003,0.19,0.0019,0.1,0.001,-0.21,-0.0021,-0.12,-0.0012,0.19,0.0019,0.47,0.004699999999999999,-0.1,-0.001,-0.13,-0.0013,-0.18,-0.0018,0.08,0.0008,-0.08,-0.0008,-0.14,-0.0014000000000000002
2017-12-26,0.12,0.0012,0.75,0.0075,0.15,0.0015,0.05,0.0005,0.31,0.0031,0.64,0.0064,-0.5,-0.005,1.09,0.0109,-0.44,-0.0044,0.03,0.0003,-0.24,-0.0024,-1.12,-0.011200000000000002,0.1,0.001,0.0,0.0,0.49,0.0049,0.81,0.008100000000000001,-0.29,-0.0029,1.93,0.019299999999999998,0.04,0.0004,-0.15,-0.0015
2017-12-27,0.03,0.0003,-0.45,-0.0045000000000000005,0.23,0.0023,0.15,0.0015,0.13,0.0013,0.0,0.0,-0.66,-0.0066,-0.45,-0.0045000000000000005,0.39,0.0039000000000000003,-0.53,-0.0053,0.11,0.0011,0.19,0.0019,0.26,0.0026,0.37,0.0037,0.01,0.0001,-0.16,-0.0016,0.02,0.0002,0.32,0.0032,0.41,0.0040999999999999995,0.7,0.006999999999999999
2017-12-28,-0.24,-0.0024,-0.04,-0.0004,0.07,0.0007000000000000001,0.58,0.0058,0.42,0.0042,1.49,0.0149,0.64,0.0064,0.1,0.001,0.63,0.0063,0.29,0.0029,0.06,0.0006,0.18,0.0018,-0.05,-0.0005,-0.35,-0.0034999999999999996,0.41,0.0040999999999999995,0.14,0.0014000000000000002,0.46,0.0046,0.93,0.009300000000000001,0.33,0.0033,0.35,0.0034999999999999996
2017-12-29,-0.09,-0.0009,-0.66,-0.0066,-0.81,-0.008100000000000001,-0.4,-0.004,-0.53,-0.0053,-1.13,-0.0113,-1.09,-0.0109,-0.44,-0.0044,-0.09,-0.0009,-0.59,-0.0059,-0.45,-0.0045000000000000005,-0.87,-0.0087,-0.12,-0.0012,-0.39,-0.0039000000000000003,-0.6,-0.006,-0.73,-0.0073,-0.71,-0.0070999999999999995,-0.17,-0.0017000000000000001,-0.66,-0.0066,-0.83,-0.0083
2018-01-02,-0.61,-0.0060999999999999995,1.39,0.0139,1.4,0.013999999999999999,1.41,0.0141,0.81,0.008100000000000001,4.12,0.0412,1.7,0.017,1.66,0.0166,-0.39,-0.0039000000000000003,1.53,0.015300000000000001,1.07,0.010700000000000001,1.6,0.016,0.69,0.0069,1.97,0.0197,1.05,0.0105,1.01,0.0101,0.16,0.0016,3.14,0.031400000000000004,0.61,0.0060999999999999995,0.23,0.0023
2018-01-03,-0.24,-0.0024,-0.31,-0.0031,0.89,0.0089,0.37,0.0037,1.51,0.0151,0.62,0.0062,0.83,0.0083,1.37,0.0137,-0.53,-0.0053,-0.93,-0.009300000000000001,1.28,0.0128,0.79,0.0079,0.03,0.0003,0.3,0.003,0.05,0.0005,0.67,0.0067,0.45,0.0045000000000000005,-0.06,-0.0006,1.43,0.0143,1.03,0.0103
2018-01-04,0.95,0.0095,0.74,0.0074,-0.18,-0.0018,0.22,0.0022,-0.23,-0.0023,0.57,0.005699999999999999,1.41,0.0141,0.42,0.0042,-0.61,-0.0060999999999999995,0.2,0.002,0.58,0.0058,0.42,0.0042,1.09,0.0109,0.23,0.0023,0.22,0.0022,-0.04,-0.0004,0.93,0.009300000000000001,0.4,0.004,0.56,0.005600000000000001,0.25,0.0025
2018-01-05,0.23,0.0023,0.41,0.0040999999999999995,0.59,0.0059,1.15,0.0115,0.98,0.0098,0.14,0.0014000000000000002,0.6,0.006,-0.06,-0.0006,-0.18,-0.0018,0.3,0.003,1.1,0.011000000000000001,0.83,0.0083,0.53,0.0053,0.56,0.005600000000000001,0.31,0.0031,1.26,0.0126,0.64,0.0064,0.21,0.0021,0.7,0.006999999999999999,0.22,0.0022
2018-01-08,0.28,0.0028000000000000004,0.86,0.0086,-0.48,-0.0048,0.11,0.0011,0.35,0.0034999999999999996,1.06,0.0106,1.02,0.0102,0.53,0.0053,0.81,0.008100000000000001,-0.32,-0.0032,0.44,0.0044,0.38,0.0038,0.21,0.0021,0.65,0.006500000000000001,0.64,0.0064,0.56,0.005600000000000001,-0.26,-0.0026,0.38,0.0038,0.22,0.0022,0.12,0.0012
2018-01-09,0.27,0.0027,-0.76,-0.0076,1.05,0.0105,-0.25,-0.0025,-0.18,-0.0018,-1.31,-0.0131,-0.15,-0.0015,-0.42,-0.0042,-0.85,-0.0085,-0.23,-0.0023,0.0,0.0,-0.18,-0.0018,-0.31,-0.0031,0.12,0.0012,0.1,0.001,0.02,0.0002,0.67,0.0067,-1.41,-0.0141,-1.05,-0.0105,0.15,0.0015
2018-01-10,-1.05,-0.0105,0.03,0.0003,0.04,0.0004,-0.47,-0.004699999999999999,-1.04,-0.0104,1.79,0.0179,-1.02,-0.0102,-0.19,-0.0019,-1.14,-0.011399999999999999,-0.39,-0.0039000000000000003,-0.11,-0.0011,-0.31,-0.0031,-0.42,-0.0042,0.23,0.0023,-0.6,-0.006,-0.09,-0.0009,0.63,0.0063,0.85,0.0085,-0.15,-0.0015,0.1,0.001
